"pp","Spikes","Kiki","Congruent","ShownRight","ResponseRight","Accuracy","rt","dominantEye","dateStart","timeStart","age","gender","knowledge"
3,1,0,0,1,1,1,3.95456862377,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,2.83326181762,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,4.31390356249,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,1.75422217463,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,1.93599054013,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,4.84494533544,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,3.80127434549,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,5.66209225019,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,2.59980550075,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,3.93641232735,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,2.54655744662,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,3.99103733337,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,2.36261393113,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,2.41622268236,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,4.34207484399,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,3.59254980068,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,2.21351354452,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,2.41975546505,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,3.57811956462,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,4.23376374264,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,2.9591597017,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,5.84581667469,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,2.07828574201,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,2.94500576343,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,3.31884394701,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,3.24223441335,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,2.00994715498,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,3.79292778767,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,2.08379883496,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,4.39509413911,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,2.39600980878,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,3.52456702079,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,1.56933203274,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,2.03938359963,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,2.10389096524,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,2.76451757744,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,4.69806744149,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,1.75237045495,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,3.47643252523,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,2.20251543906,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,4.30203285729,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,2.20374211063,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,3.0815151443,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,2.54445534514,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,3.83341738053,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,2.94240901551,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,2.41418283483,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,2.41709660555,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,3.80312219067,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,1.7159254985,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,1.95996679019,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,2.47934392576,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,2.14139735149,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,2.61439040899,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,2.30606078533,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,3.99491101272,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,4.17689460192,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,4.18340880496,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,4.12780468542,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,2.57122345276,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,2.85579585118,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,2.25659375451,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,5.74825186486,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,2.01544335307,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,2.71753472536,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,2.27990524408,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,4.57366817139,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,2.05919306431,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,2.1154006537,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,2.14503953792,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,2.35057050949,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,2.09077381892,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,3.79169454137,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,2.38446417056,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,2.31773199504,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,2.27923522226,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,2.14634052689,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,2.21216989468,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,2.35923953591,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,2.43676844691,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,2.04195834737,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,2.08137588431,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,2.49676275928,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,3.81866321166,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,1.31189139556,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,3.68664414794,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,3.54043719942,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,2.10411310698,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,2.54087357709,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,1.55979125559,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,1.78351969817,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,1.56410204092,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,1.9466577823,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,1.78214260471,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,1.91200252057,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,3.23564759453,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,1.66085576784,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,2.1138565587,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,2.64128905385,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,2.94520671712,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,2.48053360965,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,6.44374792739,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,3.07376340576,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,2.94000397637,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,1.93808947695,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,2.89458456254,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,1.59796606871,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,3.82728069164,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,1.34194107954,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,3.43903555272,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,2.29059225059,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,1.86502173428,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,2.19946413446,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,2.03703527921,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,0,0,1,2.01212066269,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,1.632372392,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,2.63588459783,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,3.71483298041,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,2.24751896426,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,2.14428649718,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,2.13617881034,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,1.58990184802,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,2.6064439037,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,1.92806557983,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,1,1,1,1.68871998452,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,3.28334593219,"r","20/08/2018","13:06",20,"Female","no"
3,1,0,0,0,0,1,2.17960765677,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,0,0,1,8.46694690513,"r","20/08/2018","13:06",20,"Female","no"
3,1,1,1,1,1,1,3.50581618461,"r","20/08/2018","13:06",20,"Female","no"
3,0,0,1,1,1,1,1.77580392744,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,1.92118376406,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,1,1,1,2.97411876173,"r","20/08/2018","13:06",20,"Female","no"
3,0,1,0,0,0,1,2.25342684882,"r","20/08/2018","13:06",20,"Female","no"
30,1,0,0,0,0,1,8.8550269213,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,7.44332091446,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,2.2954741186,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,5.76811487353,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,2.47036699365,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,5.13291865939,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,3.39010696774,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.39339027949,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,5.44357103016,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,4.70812138609,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,7.53393347477,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,2.63603972264,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,3.90620236696,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,4.02074721455,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,3.88914549687,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,4.31306645625,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,5.82224089529,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,5.44575304693,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,2.83379760416,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,6.21233610241,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,3.13628096363,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,3.14311416609,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,10.0052877052,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,1.64118319183,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,2.64583620227,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,4.67369912653,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,3.57801712459,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,5.48783621671,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,6.96710305355,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,5.87352229044,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,3.21957827382,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,4.5731675503,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.54581869789,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,3.33755321417,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,2.38432413124,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,2.65050825028,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,3.12202054149,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,2.77247840777,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,2.51473743348,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,3.32421136359,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,3.3415667426,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,3.37050273151,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,3.57521857717,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,2.8702195096,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,3.37652628565,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,7.13969072866,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,2.63589994265,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,3.40727539232,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,3.64217972681,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,4.30748657825,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,3.86191554809,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,3.04506919498,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,3.44065023401,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,5.60321470309,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,3.81699222335,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,3.30298177855,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,4.59013374908,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,1.7397915905,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,3.23859844635,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.35201697621,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,3.0125523435,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,5.3863112886,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,2.05360768682,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,2.1604689335,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.99781269546,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,1.69253240719,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,6.56424667274,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,2.5026104845,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,4.20524811409,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,3.178996545,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,2.95052713065,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,3.81339856186,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,1.95256637885,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.49020571167,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,2.66574641085,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,1.64439797232,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,1.80690284621,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.32310006657,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,4.7180746163,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,2.33731400286,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,6.09486696157,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,3.54539309161,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,1.77474955384,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,3.0748069124,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,2.62281753486,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,1.97791011313,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,1.97172075805,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,1.80581632972,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,2.03219471424,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,1.78852208471,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,4.56112494456,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,3.05465212533,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.24230817288,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,3.75774687125,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,2.42874044652,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,4.17145043975,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,1.96831631569,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,3.00032502356,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,1.90325180891,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,2.44833247416,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.55304321654,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,4.22260443796,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.88597502897,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.14120198878,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,2.60905505657,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,5.32837989565,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,3.31089588809,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,1.82121938568,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,2.50816555109,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,4.11236671011,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,3.93299294964,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,4.54208400314,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,2.69234826969,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,2.36749815119,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,1.83535645621,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,3.13671712058,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,2.43391790623,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,4.80494164043,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.29379486102,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,3.04208908598,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,8.05780144697,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,3.25534207516,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,2.84617221445,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,4.44170674035,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,5.25351530185,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,2.0666038805,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,3.15365071125,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.93685196051,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,2.57890428837,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,3.34259255501,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,2.62714036471,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,1.89701884908,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,2.24752318237,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,5.39333640921,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,2.62213012204,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,2.41442571175,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,5.54550796795,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,4.08739932504,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,3.30227571717,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,2.18708794621,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,2.11520651456,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,4.25510796233,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,3.89901267902,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,2.94361655752,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,2.03223660733,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,0,0,1,3.00446164412,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,3.54605563888,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.01694449226,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,1,1,1,3.37289023096,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,4.18709494644,"l","31/08/2018","11:58",21,"Female","no"
30,0,0,1,0,0,1,2.41014708782,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,3.6349606379,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,0,0,1,1.54061590983,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,1,1,1,2.38919290673,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,2.39197744045,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,1.56224545236,"l","31/08/2018","11:58",21,"Female","no"
30,1,1,1,1,1,1,2.54637103818,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,1.81956675623,"l","31/08/2018","11:58",21,"Female","no"
30,0,1,0,0,0,1,2.23507302416,"l","31/08/2018","11:58",21,"Female","no"
30,1,0,0,1,1,1,3.56657971277,"l","31/08/2018","11:58",21,"Female","no"
31,1,1,1,0,0,1,9.52057122266,"r","31/08/2018","13:55",23,"Female","no"
31,1,0,0,1,1,1,9.14591314663,"r","31/08/2018","13:55",23,"Female","no"
31,0,1,0,0,0,1,8.60670247404,"r","31/08/2018","13:55",23,"Female","no"
31,0,0,1,1,1,1,8.11013660893,"r","31/08/2018","13:55",23,"Female","no"
31,1,0,0,0,0,1,3.42693166686,"r","31/08/2018","13:55",23,"Female","no"
31,1,1,1,0,0,1,2.72051506202,"r","31/08/2018","13:55",23,"Female","no"
31,0,1,0,0,0,1,7.1393580656,"r","31/08/2018","13:55",23,"Female","no"
31,0,1,0,1,1,1,4.35101772977,"r","31/08/2018","13:55",23,"Female","no"
31,1,0,0,1,1,1,3.34412958143,"r","31/08/2018","13:55",23,"Female","no"
31,0,0,1,1,1,1,5.50435293143,"r","31/08/2018","13:55",23,"Female","no"
31,1,1,1,1,1,1,5.59215628697,"r","31/08/2018","13:55",23,"Female","no"
31,0,0,1,0,0,1,3.20725077221,"r","31/08/2018","13:55",23,"Female","no"
31,0,0,1,0,0,1,4.48617180618,"r","31/08/2018","13:55",23,"Female","no"
31,0,0,1,0,0,1,3.15753447898,"r","31/08/2018","13:55",23,"Female","no"
31,0,1,0,0,0,1,4.18930077281,"r","31/08/2018","13:55",23,"Female","no"
31,0,1,0,0,0,1,3.57348582228,"r","31/08/2018","13:55",23,"Female","no"
31,1,0,0,0,0,1,3.90291656233,"r","31/08/2018","13:55",23,"Female","no"
31,1,0,0,0,0,1,5.98010554404,"r","31/08/2018","13:55",23,"Female","no"
31,1,0,0,0,0,1,6.93566960726,"r","31/08/2018","13:55",23,"Female","no"
31,1,1,1,0,0,1,5.33198762177,"r","31/08/2018","13:55",23,"Female","no"
31,1,1,1,1,1,1,3.08923551689,"r","31/08/2018","13:55",23,"Female","no"
31,0,1,0,1,1,1,3.08204597973,"r","31/08/2018","13:55",23,"Female","no"
31,1,0,0,1,1,1,2.75538558807,"r","31/08/2018","13:55",23,"Female","no"
