"any_single","deskmate","sim_s1_s2","girl_s1","girl_s2","roma_s1","roma_s2","gpa_s1","gpa_s2","friend","friend_s1","friend_s2","girl_match","roma_match","mean_gpa","diff_gpa","sim_s1_s2_std","size","size","gendermatch","class_id","school_id","s1","s2"
0,1,1,0,0,0,0,NA,5,1,1,1,"0","0",NA,NA,1.28261356290753,"18",18,1,67902,39,157320,769268
0,0,0.615384615384615,0,1,0,0,NA,5,0,0,0,"1","0",NA,NA,-0.409359689735988,"18",18,0,67902,39,157320,470638
0,0,0.615384615384615,0,1,0,0,NA,5,0,0,0,"1","0",NA,NA,-0.409359689735988,"18",18,0,67902,39,157320,787483
0,0,0.615384615384615,0,0,0,1,NA,4.8,1,1,1,"0","1",NA,NA,-0.409359689735988,"18",18,1,67902,39,157320,70708
0,0,0.615384615384615,0,1,0,0,NA,5,0,0,0,"1","0",NA,NA,-0.409359689735988,"18",18,0,67902,39,157320,62543
0,0,0.615384615384615,0,1,0,0,NA,5,0,0,0,"1","0",NA,NA,-0.409359689735988,"18",18,0,67902,39,157320,454770
0,0,0.892307692307693,0,0,0,0,NA,2.8,0,0,0,"0","0",NA,NA,0.808861052167345,"18",18,1,67902,39,157320,722487
0,0,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"18",18,0,67902,39,769268,470638
0,0,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"18",18,0,67902,39,769268,787483
0,0,0.65,0,0,0,1,5,4.8,1,1,1,"0","1",4.9,0.2,-0.257082096998072,"18",18,1,67902,39,769268,70708
0,0,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"18",18,0,67902,39,769268,62543
0,0,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"18",18,0,67902,39,769268,454770
0,0,0.84,0,0,0,0,5,2.8,0,0,0,"0","0",3.9,2.2,0.578752689807826,"18",18,1,67902,39,769268,722487
0,1,1,1,1,0,0,5,5,1,1,1,"2","0",5,0,1.28261356290753,"18",18,1,67902,39,470638,787483
0,0,0.316666666666667,1,0,0,1,5,4.8,0,0,0,"1","1",4.9,0.2,-1.72345891595579,"18",18,0,67902,39,470638,70708
0,0,1,1,1,0,0,5,5,1,1,1,"2","0",5,0,1.28261356290753,"18",18,1,67902,39,470638,62543
0,0,1,1,1,0,0,5,5,1,1,1,"2","0",5,0,1.28261356290753,"18",18,1,67902,39,470638,454770
0,0,0.506666666666667,1,0,0,0,5,2.8,0,0,0,"1","0",3.9,2.2,-0.887624129149888,"18",18,0,67902,39,470638,722487
0,0,0.316666666666667,1,0,0,1,5,4.8,0,0,0,"1","1",4.9,0.2,-1.72345891595579,"18",18,0,67902,39,787483,70708
0,0,1,1,1,0,0,5,5,1,1,1,"2","0",5,0,1.28261356290753,"18",18,1,67902,39,787483,62543
0,0,1,1,1,0,0,5,5,1,1,1,"2","0",5,0,1.28261356290753,"18",18,1,67902,39,787483,454770
0,0,0.506666666666667,1,0,0,0,5,2.8,0,0,0,"1","0",3.9,2.2,-0.887624129149888,"18",18,0,67902,39,787483,722487
0,1,0.316666666666667,0,1,1,0,4.8,5,0,0,0,"1","1",4.9,0.2,-1.72345891595579,"18",18,0,67902,39,70708,62543
0,0,0.316666666666667,0,1,1,0,4.8,5,0,1,0,"1","1",4.9,0.2,-1.72345891595579,"18",18,0,67902,39,70708,454770
0,0,0.523333333333333,0,0,1,0,4.8,2.8,0,0,1,"0","1",3.8,2,-0.814305288202003,"18",18,1,67902,39,70708,722487
0,0,1,1,1,0,0,5,5,1,1,1,"2","0",5,0,1.28261356290753,"18",18,1,67902,39,62543,454770
0,0,0.506666666666667,1,0,0,0,5,2.8,0,0,0,"1","0",3.9,2.2,-0.887624129149888,"18",18,0,67902,39,62543,722487
0,1,0.506666666666667,1,0,0,0,5,2.8,0,0,0,"1","0",3.9,2.2,-0.887624129149888,"18",18,0,67902,39,454770,722487
0,1,0.973333333333334,0,0,0,0,4.6,5,1,1,1,"0","0",4.8,0.4,1.16530341739091,"22",22,1,80259,39,226316,864430
0,0,0.973333333333334,0,0,0,0,4.6,5,1,1,1,"0","0",4.8,0.4,1.16530341739091,"22",22,1,80259,39,226316,841536
0,0,0.64,0,1,0,0,4.6,5,0,0,0,"1","0",4.8,0.4,-0.301073401566803,"22",22,0,80259,39,226316,235
0,0,0.64,0,1,0,0,4.6,5,0,0,0,"1","0",4.8,0.4,-0.301073401566803,"22",22,0,80259,39,226316,984833
0,0,0.956666666666667,0,0,0,0,4.6,4.4,1,1,1,"0","0",4.5,0.199999999999999,1.09198457644303,"22",22,1,80259,39,226316,839848
0,0,0.623333333333333,0,1,0,0,4.6,4.4,0,0,0,"1","0",4.5,0.199999999999999,-0.374392242514689,"22",22,0,80259,39,226316,990976
0,0,0.64,0,1,0,0,4.6,5,0,0,0,"1","0",4.8,0.4,-0.301073401566803,"22",22,0,80259,39,226316,103739
0,0,0.593333333333333,0,1,0,0,4.6,3.6,0,0,0,"1","0",4.1,1,-0.506366156220884,"22",22,0,80259,39,226316,240199
0,0,0.64,0,1,0,0,4.6,5,0,0,0,"1","0",4.8,0.4,-0.301073401566803,"22",22,0,80259,39,226316,373474
0,0,0.64,0,1,0,0,4.6,5,1,1,1,"1","0",4.8,0.4,-0.301073401566803,"22",22,0,80259,39,226316,11719
0,0,0.64,0,1,0,0,4.6,4.6,0,0,0,"1","0",4.6,0,-0.301073401566803,"22",22,0,80259,39,226316,840434
1,0,0.273333333333333,0,1,0,1,4.6,3.8,0,0,0,"1","1",4.2,0.8,-1.91408790242029,"22",22,0,80259,39,226316,28713
0,0,0.886666666666667,0,0,0,0,4.6,3,0,0,0,"0","0",3.8,1.6,0.784045444461906,"22",22,1,80259,39,226316,376487
0,0,0.926666666666667,0,0,0,0,4.6,4,0,0,0,"0","0",4.3,0.6,0.960010662736832,"22",22,1,80259,39,226316,97169
0,0,0.596666666666667,0,1,0,0,4.6,3.6,0,0,0,"1","0",4.1,1,-0.491702388031306,"22",22,0,80259,39,226316,435000
0,0,0.593333333333333,0,1,0,0,4.6,4,0,0,0,"1","0",4.3,0.6,-0.506366156220883,"22",22,0,80259,39,226316,658493
0,0,0.583333333333333,0,1,0,0,4.6,3.4,0,0,0,"1","0",4,1.2,-0.550357460789615,"22",22,0,80259,39,226316,19438
0,0,0.986666666666667,0,0,0,0,4.6,4.4,0,1,0,"0","0",4.5,0.199999999999999,1.22395849014922,"22",22,1,80259,39,226316,256260
0,0,0.606666666666667,0,1,0,0,4.6,3.8,0,0,0,"1","0",4.2,0.8,-0.447711083462575,"22",22,0,80259,39,226316,436689
0,0,0.584615384615385,0,1,0,0,4.6,NA,0,0,0,"1","0",NA,NA,-0.54471754994747,"22",22,0,80259,39,226316,237472
0,0,0.953846153846154,0,0,0,0,4.6,NA,0,0,0,"0","0",NA,NA,1.07957677259031,"22",22,1,80259,39,226316,339810
0,0,1,0,0,0,0,5,5,1,1,1,"0","0",5,0,1.28261356290753,"22",22,1,80259,39,864430,841536
0,0,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"22",22,0,80259,39,864430,235
0,0,0.666666666666667,0,1,0,0,5,5,1,1,1,"1","0",5,0,-0.183763256050186,"22",22,0,80259,39,864430,984833
0,0,0.956666666666667,0,0,0,0,5,4.4,0,0,1,"0","0",4.7,0.6,1.09198457644303,"22",22,1,80259,39,864430,839848
0,0,0.623333333333333,0,1,0,0,5,4.4,0,0,0,"1","0",4.7,0.6,-0.374392242514689,"22",22,0,80259,39,864430,990976
0,0,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"22",22,0,80259,39,864430,103739
0,0,0.566666666666667,0,1,0,0,5,3.6,0,0,0,"1","0",4.3,1.4,-0.6236763017375,"22",22,0,80259,39,864430,240199
0,0,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"22",22,0,80259,39,864430,373474
0,0,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"22",22,0,80259,39,864430,11719
0,0,0.64,0,1,0,0,5,4.6,0,0,0,"1","0",4.8,0.4,-0.301073401566803,"22",22,0,80259,39,864430,840434
1,0,0.246666666666667,0,1,0,1,5,3.8,0,0,0,"1","1",4.4,1.2,-2.03139804793691,"22",22,0,80259,39,864430,28713
0,0,0.86,0,0,0,0,5,3,0,1,0,"0","0",4,2,0.666735298945289,"22",22,1,80259,39,864430,376487
0,0,0.926666666666667,0,0,0,0,5,4,0,0,0,"0","0",4.5,1,0.960010662736832,"22",22,1,80259,39,864430,97169
0,0,0.57,0,1,0,0,5,3.6,0,0,0,"1","0",4.3,1.4,-0.609012533547923,"22",22,0,80259,39,864430,435000
0,0,0.593333333333333,0,1,0,0,5,4,0,0,0,"1","0",4.5,1,-0.506366156220884,"22",22,0,80259,39,864430,658493
0,0,0.556666666666667,0,1,0,0,5,3.4,0,0,0,"1","0",4.2,1.6,-0.667667606306232,"22",22,0,80259,39,864430,19438
0,0,0.96,0,0,0,0,5,4.4,1,1,1,"0","0",4.7,0.6,1.1066483446326,"22",22,1,80259,39,864430,256260
0,0,0.58,0,1,0,0,5,3.8,0,0,0,"1","0",4.4,1.2,-0.565021228979192,"22",22,0,80259,39,864430,436689
0,0,0.553846153846154,0,1,0,0,5,NA,0,0,0,"1","0",NA,NA,-0.68007541015895,"22",22,0,80259,39,864430,237472
0,0,0.923076923076923,0,0,0,0,5,NA,0,0,1,"0","0",NA,NA,0.944218912378826,"22",22,1,80259,39,864430,339810
0,1,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"22",22,0,80259,39,841536,235
0,0,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"22",22,0,80259,39,841536,984833
0,0,0.956666666666667,0,0,0,0,5,4.4,0,0,1,"0","0",4.7,0.6,1.09198457644303,"22",22,1,80259,39,841536,839848
0,0,0.623333333333333,0,1,0,0,5,4.4,0,0,0,"1","0",4.7,0.6,-0.374392242514689,"22",22,0,80259,39,841536,990976
0,0,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"22",22,0,80259,39,841536,103739
0,0,0.566666666666667,0,1,0,0,5,3.6,0,0,0,"1","0",4.3,1.4,-0.6236763017375,"22",22,0,80259,39,841536,240199
0,0,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"22",22,0,80259,39,841536,373474
0,0,0.666666666666667,0,1,0,0,5,5,0,0,0,"1","0",5,0,-0.183763256050186,"22",22,0,80259,39,841536,11719
0,0,0.64,0,1,0,0,5,4.6,0,0,0,"1","0",4.8,0.4,-0.301073401566803,"22",22,0,80259,39,841536,840434
1,0,0.246666666666667,0,1,0,1,5,3.8,0,0,0,"1","1",4.4,1.2,-2.03139804793691,"22",22,0,80259,39,841536,28713
0,0,0.86,0,0,0,0,5,3,0,1,0,"0","0",4,2,0.666735298945289,"22",22,1,80259,39,841536,376487
0,0,0.926666666666667,0,0,0,0,5,4,0,0,0,"0","0",4.5,1,0.960010662736832,"22",22,1,80259,39,841536,97169
0,0,0.57,0,1,0,0,5,3.6,0,0,0,"1","0",4.3,1.4,-0.609012533547923,"22",22,0,80259,39,841536,435000
0,0,0.593333333333333,0,1,0,0,5,4,0,0,0,"1","0",4.5,1,-0.506366156220884,"22",22,0,80259,39,841536,658493
0,0,0.556666666666667,0,1,0,0,5,3.4,0,0,0,"1","0",4.2,1.6,-0.667667606306232,"22",22,0,80259,39,841536,19438
0,0,0.96,0,0,0,0,5,4.4,0,1,0,"0","0",4.7,0.6,1.1066483446326,"22",22,1,80259,39,841536,256260
0,0,0.58,0,1,0,0,5,3.8,0,0,0,"1","0",4.4,1.2,-0.565021228979192,"22",22,0,80259,39,841536,436689
0,0,0.553846153846154,0,1,0,0,5,NA,0,0,0,"1","0",NA,NA,-0.68007541015895,"22",22,0,80259,39,841536,237472
0,0,0.923076923076923,0,0,0,0,5,NA,1,1,1,"0","0",NA,NA,0.944218912378826,"22",22,1,80259,39,841536,339810
0,0,1,1,1,0,0,5,5,0,1,0,"2","0",5,0,1.28261356290753,"22",22,1,80259,39,235,984833
0,0,0.623333333333333,1,0,0,0,5,4.4,0,1,0,"1","0",4.7,0.6,-0.374392242514689,"22",22,0,80259,39,235,839848
0,0,0.956666666666667,1,1,0,0,5,4.4,0,0,0,"2","0",4.7,0.6,1.09198457644303,"22",22,1,80259,39,235,990976
0,0,1,1,1,0,0,5,5,0,0,0,"2","0",5,0,1.28261356290753,"22",22,1,80259,39,235,103739
0,0,0.9,1,1,0,0,5,3.6,0,0,0,"2","0",4.3,1.4,0.842700517220214,"22",22,1,80259,39,235,240199
0,0,1,1,1,0,0,5,5,0,1,0,"2","0",5,0,1.28261356290753,"22",22,1,80259,39,235,373474
0,0,1,1,1,0,0,5,5,0,1,0,"2","0",5,0,1.28261356290753,"22",22,1,80259,39,235,11719
0,0,0.973333333333334,1,1,0,0,5,4.6,0,0,0,"2","0",4.8,0.4,1.16530341739091,"22",22,1,80259,39,235,840434
1,0,0.58,1,1,0,1,5,3.8,0,0,0,"2","1",4.4,1.2,-0.565021228979192,"22",22,1,80259,39,235,28713
0,0,0.526666666666667,1,0,0,0,5,3,0,0,0,"1","0",4,2,-0.799641520012426,"22",22,0,80259,39,235,376487
0,0,0.593333333333333,1,0,0,0,5,4,0,0,0,"1","0",4.5,1,-0.506366156220884,"22",22,0,80259,39,235,97169
0,0,0.903333333333333,1,1,0,0,5,3.6,0,0,0,"2","0",4.3,1.4,0.857364285409792,"22",22,1,80259,39,235,435000
0,0,0.926666666666667,1,1,0,0,5,4,0,0,0,"2","0",4.5,1,0.960010662736832,"22",22,1,80259,39,235,658493
0,0,0.89,1,1,0,0,5,3.4,0,0,0,"2","0",4.2,1.6,0.798709212651483,"22",22,1,80259,39,235,19438
0,0,0.626666666666667,1,0,0,0,5,4.4,0,1,0,"1","0",4.7,0.6,-0.359728474325111,"22",22,0,80259,39,235,256260
0,0,0.913333333333333,1,1,0,0,5,3.8,0,0,0,"2","0",4.4,1.2,0.901355589978523,"22",22,1,80259,39,235,436689
0,0,0.938461538461539,1,1,0,0,5,NA,0,0,0,"2","0",NA,NA,1.01189784248457,"22",22,1,80259,39,235,237472
0,0,0.538461538461539,1,0,0,0,5,NA,0,0,0,"1","0",NA,NA,-0.747754340264691,"22",22,0,80259,39,235,339810
0,1,0.623333333333333,1,0,0,0,5,4.4,0,0,0,"1","0",4.7,0.6,-0.374392242514689,"22",22,0,80259,39,984833,839848
0,0,0.956666666666667,1,1,0,0,5,4.4,0,0,0,"2","0",4.7,0.6,1.09198457644303,"22",22,1,80259,39,984833,990976
0,0,1,1,1,0,0,5,5,1,1,1,"2","0",5,0,1.28261356290753,"22",22,1,80259,39,984833,103739
0,0,0.9,1,1,0,0,5,3.6,0,0,0,"2","0",4.3,1.4,0.842700517220214,"22",22,1,80259,39,984833,240199
0,0,1,1,1,0,0,5,5,0,0,0,"2","0",5,0,1.28261356290753,"22",22,1,80259,39,984833,373474
0,0,1,1,1,0,0,5,5,1,1,1,"2","0",5,0,1.28261356290753,"22",22,1,80259,39,984833,11719
0,0,0.973333333333334,1,1,0,0,5,4.6,0,0,0,"2","0",4.8,0.4,1.16530341739091,"22",22,1,80259,39,984833,840434
1,0,0.58,1,1,0,1,5,3.8,0,0,0,"2","1",4.4,1.2,-0.565021228979192,"22",22,1,80259,39,984833,28713
0,0,0.526666666666667,1,0,0,0,5,3,0,0,0,"1","0",4,2,-0.799641520012426,"22",22,0,80259,39,984833,376487
0,0,0.593333333333333,1,0,0,0,5,4,0,0,0,"1","0",4.5,1,-0.506366156220884,"22",22,0,80259,39,984833,97169
0,0,0.903333333333333,1,1,0,0,5,3.6,1,1,1,"2","0",4.3,1.4,0.857364285409792,"22",22,1,80259,39,984833,435000
0,0,0.926666666666667,1,1,0,0,5,4,0,0,0,"2","0",4.5,1,0.960010662736832,"22",22,1,80259,39,984833,658493
0,0,0.89,1,1,0,0,5,3.4,0,0,0,"2","0",4.2,1.6,0.798709212651483,"22",22,1,80259,39,984833,19438
0,0,0.626666666666667,1,0,0,0,5,4.4,0,0,0,"1","0",4.7,0.6,-0.359728474325111,"22",22,0,80259,39,984833,256260
0,0,0.913333333333333,1,1,0,0,5,3.8,0,0,0,"2","0",4.4,1.2,0.901355589978523,"22",22,1,80259,39,984833,436689
0,0,0.938461538461539,1,1,0,0,5,NA,0,0,0,"2","0",NA,NA,1.01189784248457,"22",22,1,80259,39,984833,237472
0,0,0.538461538461539,1,0,0,0,5,NA,0,0,0,"1","0",NA,NA,-0.747754340264691,"22",22,0,80259,39,984833,339810
0,0,0.64,0,1,0,0,4.4,4.4,0,0,0,"1","0",4.4,0,-0.301073401566803,"22",22,0,80259,39,839848,990976
0,0,0.623333333333333,0,1,0,0,4.4,5,0,0,0,"1","0",4.7,0.6,-0.374392242514689,"22",22,0,80259,39,839848,103739
0,0,0.61,0,1,0,0,4.4,3.6,0,0,0,"1","0",4,0.8,-0.433047315272997,"22",22,0,80259,39,839848,240199
0,0,0.623333333333333,0,1,0,0,4.4,5,0,0,0,"1","0",4.7,0.6,-0.374392242514689,"22",22,0,80259,39,839848,373474
0,0,0.623333333333333,0,1,0,0,4.4,5,0,0,0,"1","0",4.7,0.6,-0.374392242514689,"22",22,0,80259,39,839848,11719
0,0,0.65,0,1,0,0,4.4,4.6,0,0,0,"1","0",4.5,0.199999999999999,-0.257082096998072,"22",22,0,80259,39,839848,840434
1,0,0.29,0,1,0,1,4.4,3.8,0,0,0,"1","1",4.1,0.600000000000001,-1.8407690614724,"22",22,0,80259,39,839848,28713
0,0,0.903333333333333,0,0,0,0,4.4,3,1,1,1,"0","0",3.7,1.4,0.857364285409792,"22",22,1,80259,39,839848,376487
0,0,0.97,0,0,0,0,4.4,4,0,0,1,"0","0",4.2,0.4,1.15063964920133,"22",22,1,80259,39,839848,97169
0,0,0.613333333333333,0,1,0,0,4.4,3.6,0,0,0,"1","0",4,0.8,-0.41838354708342,"22",22,0,80259,39,839848,435000
0,0,0.636666666666667,0,1,0,0,4.4,4,0,0,0,"1","0",4.2,0.4,-0.31573716975638,"22",22,0,80259,39,839848,658493
0,0,0.6,0,1,0,0,4.4,3.4,0,0,0,"1","0",3.9,1,-0.477038619841729,"22",22,0,80259,39,839848,19438
0,0,0.97,0,0,0,0,4.4,4.4,1,1,1,"0","0",4.4,0,1.15063964920133,"22",22,1,80259,39,839848,256260
0,0,0.623333333333333,0,1,0,0,4.4,3.8,0,0,0,"1","0",4.1,0.600000000000001,-0.374392242514689,"22",22,0,80259,39,839848,436689
0,0,0.584615384615385,0,1,0,0,4.4,NA,0,0,0,"1","0",NA,NA,-0.54471754994747,"22",22,0,80259,39,839848,237472
0,0,0.953846153846154,0,0,0,0,4.4,NA,0,0,0,"0","0",NA,NA,1.07957677259031,"22",22,1,80259,39,839848,339810
0,1,0.956666666666667,1,1,0,0,4.4,5,0,0,0,"2","0",4.7,0.6,1.09198457644303,"22",22,1,80259,39,990976,103739
0,0,0.943333333333333,1,1,0,0,4.4,3.6,0,0,0,"2","0",4,0.8,1.03332950368472,"22",22,1,80259,39,990976,240199
0,0,0.956666666666667,1,1,0,0,4.4,5,0,0,0,"2","0",4.7,0.6,1.09198457644303,"22",22,1,80259,39,990976,373474
0,0,0.956666666666667,1,1,0,0,4.4,5,0,0,0,"2","0",4.7,0.6,1.09198457644303,"22",22,1,80259,39,990976,11719
0,0,0.956666666666667,1,1,0,0,4.4,4.6,0,1,0,"2","0",4.5,0.199999999999999,1.09198457644303,"22",22,1,80259,39,990976,840434
1,0,0.623333333333333,1,1,0,1,4.4,3.8,0,0,0,"2","1",4.1,0.600000000000001,-0.374392242514689,"22",22,1,80259,39,990976,28713
0,0,0.57,1,0,0,0,4.4,3,0,0,0,"1","0",3.7,1.4,-0.609012533547923,"22",22,0,80259,39,990976,376487
0,0,0.61,1,0,0,0,4.4,4,0,0,0,"1","0",4.2,0.4,-0.433047315272998,"22",22,0,80259,39,990976,97169
0,0,0.946666666666667,1,1,0,0,4.4,3.6,0,0,0,"2","0",4,0.8,1.0479932718743,"22",22,1,80259,39,990976,435000
0,0,0.943333333333333,1,1,0,0,4.4,4,0,1,0,"2","0",4.2,0.4,1.03332950368472,"22",22,1,80259,39,990976,658493
0,0,0.933333333333334,1,1,0,0,4.4,3.4,0,1,0,"2","0",3.9,1,0.989338199115987,"22",22,1,80259,39,990976,19438
0,0,0.636666666666667,1,0,0,0,4.4,4.4,0,0,0,"1","0",4.4,0,-0.315737169756381,"22",22,0,80259,39,990976,256260
0,0,0.956666666666667,1,1,0,0,4.4,3.8,0,0,0,"2","0",4.1,0.600000000000001,1.09198457644303,"22",22,1,80259,39,990976,436689
0,0,0.96923076923077,1,1,0,0,4.4,NA,0,0,0,"2","0",NA,NA,1.14725570269605,"22",22,1,80259,39,990976,237472
0,0,0.569230769230769,1,0,0,0,4.4,NA,0,0,0,"1","0",NA,NA,-0.612396480053209,"22",22,0,80259,39,990976,339810
0,0,0.9,1,1,0,0,5,3.6,0,0,0,"2","0",4.3,1.4,0.842700517220214,"22",22,1,80259,39,103739,240199
0,0,1,1,1,0,0,5,5,1,1,1,"2","0",5,0,1.28261356290753,"22",22,1,80259,39,103739,373474
0,0,1,1,1,0,0,5,5,1,1,1,"2","0",5,0,1.28261356290753,"22",22,1,80259,39,103739,11719
0,0,0.973333333333334,1,1,0,0,5,4.6,0,0,0,"2","0",4.8,0.4,1.16530341739091,"22",22,1,80259,39,103739,840434
1,0,0.58,1,1,0,1,5,3.8,0,0,0,"2","1",4.4,1.2,-0.565021228979192,"22",22,1,80259,39,103739,28713
0,0,0.526666666666667,1,0,0,0,5,3,0,0,0,"1","0",4,2,-0.799641520012426,"22",22,0,80259,39,103739,376487
0,0,0.593333333333333,1,0,0,0,5,4,0,0,0,"1","0",4.5,1,-0.506366156220884,"22",22,0,80259,39,103739,97169
0,0,0.903333333333333,1,1,0,0,5,3.6,1,1,1,"2","0",4.3,1.4,0.857364285409792,"22",22,1,80259,39,103739,435000
0,0,0.926666666666667,1,1,0,0,5,4,0,0,0,"2","0",4.5,1,0.960010662736832,"22",22,1,80259,39,103739,658493
0,0,0.89,1,1,0,0,5,3.4,0,0,0,"2","0",4.2,1.6,0.798709212651483,"22",22,1,80259,39,103739,19438
0,0,0.626666666666667,1,0,0,0,5,4.4,0,0,0,"1","0",4.7,0.6,-0.359728474325111,"22",22,0,80259,39,103739,256260
0,0,0.913333333333333,1,1,0,0,5,3.8,0,0,0,"2","0",4.4,1.2,0.901355589978523,"22",22,1,80259,39,103739,436689
0,0,0.938461538461539,1,1,0,0,5,NA,0,0,0,"2","0",NA,NA,1.01189784248457,"22",22,1,80259,39,103739,237472
0,0,0.538461538461539,1,0,0,0,5,NA,0,0,0,"1","0",NA,NA,-0.747754340264691,"22",22,0,80259,39,103739,339810
0,1,0.9,1,1,0,0,3.6,5,0,0,0,"2","0",4.3,1.4,0.842700517220214,"22",22,1,80259,39,240199,373474
0,0,0.9,1,1,0,0,3.6,5,0,0,0,"2","0",4.3,1.4,0.842700517220214,"22",22,1,80259,39,240199,11719
0,0,0.926666666666667,1,1,0,0,3.6,4.6,1,1,1,"2","0",4.1,1,0.960010662736832,"22",22,1,80259,39,240199,840434
1,0,0.653333333333333,1,1,0,1,3.6,3.8,0,0,0,"2","1",3.7,0.2,-0.242418328808495,"22",22,1,80259,39,240199,28713
0,0,0.593333333333333,1,0,0,0,3.6,3,0,0,0,"1","0",3.3,0.6,-0.506366156220883,"22",22,0,80259,39,240199,376487
0,0,0.64,1,0,0,0,3.6,4,0,0,0,"1","0",3.8,0.4,-0.301073401566803,"22",22,0,80259,39,240199,97169
0,0,0.97,1,1,0,0,3.6,3.6,0,0,0,"2","0",3.6,0,1.15063964920133,"22",22,1,80259,39,240199,435000
0,0,0.973333333333334,1,1,0,0,3.6,4,0,1,0,"2","0",3.8,0.4,1.16530341739091,"22",22,1,80259,39,240199,658493
0,0,0.956666666666667,1,1,0,0,3.6,3.4,1,1,1,"2","0",3.5,0.2,1.09198457644303,"22",22,1,80259,39,240199,19438
0,0,0.606666666666667,1,0,0,0,3.6,4.4,0,0,0,"1","0",4,0.8,-0.447711083462575,"22",22,0,80259,39,240199,256260
0,0,0.986666666666667,1,1,0,0,3.6,3.8,1,1,1,"2","0",3.7,0.2,1.22395849014922,"22",22,1,80259,39,240199,436689
0,0,0.984615384615385,1,1,0,0,3.6,NA,0,0,0,"2","0",NA,NA,1.21493463280179,"22",22,1,80259,39,240199,237472
0,0,0.584615384615385,1,0,0,0,3.6,NA,0,0,0,"1","0",NA,NA,-0.54471754994747,"22",22,0,80259,39,240199,339810
0,0,1,1,1,0,0,5,5,0,0,0,"2","0",5,0,1.28261356290753,"22",22,1,80259,39,373474,11719
0,0,0.973333333333334,1,1,0,0,5,4.6,0,0,0,"2","0",4.8,0.4,1.16530341739091,"22",22,1,80259,39,373474,840434
1,0,0.58,1,1,0,1,5,3.8,0,0,0,"2","1",4.4,1.2,-0.565021228979192,"22",22,1,80259,39,373474,28713
0,0,0.526666666666667,1,0,0,0,5,3,0,0,0,"1","0",4,2,-0.799641520012426,"22",22,0,80259,39,373474,376487
0,0,0.593333333333333,1,0,0,0,5,4,0,0,0,"1","0",4.5,1,-0.506366156220884,"22",22,0,80259,39,373474,97169
0,0,0.903333333333333,1,1,0,0,5,3.6,0,0,0,"2","0",4.3,1.4,0.857364285409792,"22",22,1,80259,39,373474,435000
0,0,0.926666666666667,1,1,0,0,5,4,1,1,1,"2","0",4.5,1,0.960010662736832,"22",22,1,80259,39,373474,658493
0,0,0.89,1,1,0,0,5,3.4,0,0,1,"2","0",4.2,1.6,0.798709212651483,"22",22,1,80259,39,373474,19438
0,0,0.626666666666667,1,0,0,0,5,4.4,1,1,1,"1","0",4.7,0.6,-0.359728474325111,"22",22,0,80259,39,373474,256260
0,0,0.913333333333333,1,1,0,0,5,3.8,0,0,0,"2","0",4.4,1.2,0.901355589978523,"22",22,1,80259,39,373474,436689
0,0,0.938461538461539,1,1,0,0,5,NA,1,1,1,"2","0",NA,NA,1.01189784248457,"22",22,1,80259,39,373474,237472
0,0,0.538461538461539,1,0,0,0,5,NA,0,0,0,"1","0",NA,NA,-0.747754340264691,"22",22,0,80259,39,373474,339810
0,1,0.973333333333334,1,1,0,0,5,4.6,0,0,1,"2","0",4.8,0.4,1.16530341739091,"22",22,1,80259,39,11719,840434
1,0,0.58,1,1,0,1,5,3.8,0,0,1,"2","1",4.4,1.2,-0.565021228979192,"22",22,1,80259,39,11719,28713
0,0,0.526666666666667,1,0,0,0,5,3,0,0,0,"1","0",4,2,-0.799641520012426,"22",22,0,80259,39,11719,376487
0,0,0.593333333333333,1,0,0,0,5,4,0,0,0,"1","0",4.5,1,-0.506366156220884,"22",22,0,80259,39,11719,97169
0,0,0.903333333333333,1,1,0,0,5,3.6,1,1,1,"2","0",4.3,1.4,0.857364285409792,"22",22,1,80259,39,11719,435000
0,0,0.926666666666667,1,1,0,0,5,4,0,0,0,"2","0",4.5,1,0.960010662736832,"22",22,1,80259,39,11719,658493
0,0,0.89,1,1,0,0,5,3.4,0,0,0,"2","0",4.2,1.6,0.798709212651483,"22",22,1,80259,39,11719,19438
0,0,0.626666666666667,1,0,0,0,5,4.4,0,0,0,"1","0",4.7,0.6,-0.359728474325111,"22",22,0,80259,39,11719,256260
0,0,0.913333333333333,1,1,0,0,5,3.8,0,0,0,"2","0",4.4,1.2,0.901355589978523,"22",22,1,80259,39,11719,436689
